root@lamp-ubuntu-s-1vcpu-1gb-tor1-01:~# tcpdump -i eth0 port 22
03336:1103540, ack 181, win 501, length 204
17:04:35.405541 IP 167.99.180.39.ssh > cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193: Flags [P.], seq 1134432:1134636, ack 181, win 501, length 204
17:04:35.405577 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [P.], seq 181:217, ack 1078404, win 1126, length 36
17:04:35.405591 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1079016, win 1124, length 0
17:04:35.405599 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1081056, win 1116, length 0
17:04:35.405607 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1081872, win 1113, length 0
17:04:35.405613 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1082280, win 1111, length 0
17:04:35.405616 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1084116, win 1104, length 0
17:04:35.405622 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1084728, win 1101, length 0
17:04:35.405625 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1085544, win 1098, length 0
17:04:35.405629 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1086564, win 1094, length 0
17:04:35.405634 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1086972, win 1093, length 0
17:04:35.405637 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1087380, win 1091, length 0
17:04:35.405640 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1088196, win 1088, length 0
17:04:35.405644 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1089216, win 1084, length 0
17:04:35.405648 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1089624, win 1082, length 0
17:04:35.405651 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1090236, win 1080, length 0
17:04:35.405654 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1091256, win 1076, length 0
17:04:35.405658 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1092276, win 1072, length 0
17:04:35.405662 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1092684, win 1070, length 0
17:04:35.405665 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1103336, win 1029, length 0
17:04:35.405690 IP cpeac202e733573-cmac202e733570.cpe.net.cable.rogers.com.51193 > 167.99.180.39.ssh: Flags [.], ack 1107620, win 1012, length 0
^C
5811 packets captured
5811 packets received by filter
0 packets dropped by kernel
